dob,photo_taken,full_path,gender,name,face_location,face_score
717323,2013,93/nm0000093_rm1803068416_1963-12-18_2013.jpg,1.0,Brad Pitt,[ 792.49950163  265.53183388 1129.2164309   602.24876314],5.1464805919879835
717323,2010,93/nm0000093_rm2274330368_1963-12-18_2010.jpg,1.0,Brad Pitt,[ 80.96458518  80.96458518 200.93146294 200.93146294],5.090365530864547
717323,2007,93/nm0000093_rm2293864448_1963-12-18_2007.jpg,1.0,Brad Pitt,[ 86.13688734 103.24146481 239.46408455 256.56866201],5.292050352659367
717323,2008,93/nm0000093_rm2863172096_1963-12-18_2008.jpg,1.0,Brad Pitt,[ 61.64637331 102.37462219 244.36949325 285.09774212],5.640205715365367
717323,2012,93/nm0000093_rm2864100608_1963-12-18_2012.jpg,1.0,Brad Pitt,[ 101.3820009   399.38400361  993.34000903 1291.34201174],5.591430184008349
717323,2008,93/nm0000093_rm2879949312_1963-12-18_2008.jpg,1.0,Brad Pitt,[ 41.01372662  81.51345324 222.74849642 263.24822304],5.22709805947659
717323,2013,93/nm0000093_rm2969427456_1963-12-18_2013.jpg,1.0,Brad Pitt,[449.05100406 349.71700316 894.00600813 794.67200722],5.3778133400812465
717323,2007,93/nm0000093_rm3099040512_1963-12-18_2007.jpg,1.0,Brad Pitt,[ 63.41078627 110.54587596 204.25205536 251.38714506],5.4496951431504135
717323,2004,93/nm0000093_rm3124140032_1963-12-18_2004.jpg,1.0,Brad Pitt,[165.41391451 110.56460967 329.09582901 274.24652418],5.648815512695677
717323,2012,93/nm0000093_rm3132992512_1963-12-18_2012.jpg,1.0,Brad Pitt,[427.90218438 321.43863829 904.94014181 798.47659571],5.225564311473131
717323,1992,93/nm0000093_rm3134180352_1963-12-18_1992.jpg,1.0,Brad Pitt,[ 984.18669891 1198.69572679 1256.41002047 1470.91904836],5.17574314211573
717323,2002,93/nm0000093_rm3189742080_1963-12-18_2002.jpg,1.0,Brad Pitt,[ 95.78623688  71.99067766 202.26225338 178.46669416],5.3750068861138995
717323,2002,93/nm0000093_rm3206519296_1963-12-18_2002.jpg,1.0,Brad Pitt,[ 89.57825847  64.14504176 203.46573365 178.03251694],5.074144305028245
717323,2007,93/nm0000093_rm3664616192_1963-12-18_2007.jpg,1.0,Brad Pitt,[ 86.40468926  86.40468926 196.33986116 196.33986116],5.128304905477532
717323,2002,93/nm0000093_rm3676412416_1963-12-18_2002.jpg,1.0,Brad Pitt,[ 48.02206053  95.48212107 261.03033294 308.49039348],5.3258978788190525
717323,2007,93/nm0000093_rm3698170624_1963-12-18_2007.jpg,1.0,Brad Pitt,[ 73.03224406  85.11528474 181.24561015 193.32865083],5.28463588983827
717323,2006,93/nm0000093_rm3773995776_1963-12-18_2006.jpg,1.0,Brad Pitt,[ 86.26374994 103.40169993 239.93129984 257.06924983],5.77944664234315
717323,2013,93/nm0000093_rm392537856_1963-12-18_2013.jpg,1.0,Brad Pitt,[ 893.71552083  207.78050481 1200.38627804  514.45126202],5.4365398323385214
717323,2006,93/nm0000093_rm4015692032_1963-12-18_2006.jpg,1.0,Brad Pitt,[ 33.46398077  49.85797115 180.33389422 196.7278846 ],5.186719707839313
717323,2006,93/nm0000093_rm4050295552_1963-12-18_2006.jpg,1.0,Brad Pitt,[ 62.07522174  62.07522174 172.48342087 172.48342087],5.027865026613404
717323,2013,93/nm0000093_rm409525760_1963-12-18_2013.jpg,1.0,Brad Pitt,[ 324.78512109  405.46940136 1048.89564355 1129.57992382],5.010803788913283
717323,2008,93/nm0000093_rm733975552_1963-12-18_2008.jpg,1.0,Brad Pitt,[ 54.02293125  71.85724167 214.011725   231.84603542],5.1078092648075515
717323,2007,93/nm0000093_rm861706752_1963-12-18_2007.jpg,1.0,Brad Pitt,[ 39.94094837  59.64342255 216.72721603 236.42969022],5.074465243501184
717323,2008,93/nm0000093_rm919449600_1963-12-18_2008.jpg,1.0,Brad Pitt,[ 880.04482051  283.00698256 1194.07567589  597.03783795],5.497715413694988
719019,1993,96/nm0000096_rm1410783744_1968-8-9_1993.jpg,0.0,Gillian Anderson,[ 303.17238157  529.01566775  978.65424011 1204.49752629],5.151925107258097
719019,1993,96/nm0000096_rm1595333120_1968-8-9_1993.jpg,0.0,Gillian Anderson,[ 534.36573048  374.67041133 1011.4036879   851.70836876],5.529314096722596
719019,1993,96/nm0000096_rm1742985984_1968-8-9_1993.jpg,0.0,Gillian Anderson,[ 657.408  264.192 1245.184  851.968],5.430223418554817
719019,2008,96/nm0000096_rm3309278976_1968-8-9_2008.jpg,0.0,Gillian Anderson,[ 82.10226691  41.28913345 155.08990712 114.27677367],5.018565622495817
719019,2008,96/nm0000096_rm3326056192_1968-8-9_2008.jpg,0.0,Gillian Anderson,[ 91.47126524  76.31672103 227.31816309 212.16361888],5.753256011321712
719019,2008,96/nm0000096_rm3342833408_1968-8-9_2008.jpg,0.0,Gillian Anderson,[ 43.4075239  107.70280974 235.74938142 300.04466727],5.331182324045861
719019,1998,96/nm0000096_rm3873086208_1968-8-9_1998.jpg,0.0,Gillian Anderson,[ 96.63035917  75.27739047 192.17671835 170.82374964],5.286839844066229
719019,2010,96/nm0000096_rm4015241728_1968-8-9_2010.jpg,0.0,Gillian Anderson,[ 640.82927657  534.36573048 1117.867234   1011.4036879 ],5.284088361241809
719019,2008,96/nm0000096_rm4232025856_1968-8-9_2008.jpg,0.0,Gillian Anderson,[ 85.11528474 109.28136609 193.32865083 217.49473218],5.564738699453097
719019,2008,96/nm0000096_rm4248803072_1968-8-9_2008.jpg,0.0,Gillian Anderson,[ 73.03224406  73.03224406 181.24561015 181.24561015],5.387672235380916
719019,2011,96/nm0000096_rm781692416_1968-8-9_2011.jpg,0.0,Gillian Anderson,[481.13395743 481.13395743 958.17191486 958.17191486],5.341749535399259
719205,1994,98/nm0000098_rm1027529728_1969-2-11_1994.jpg,0.0,Jennifer Aniston,[ 498.71800451  399.38400361 1390.67601264 1291.34201174],6.092289071365425
719205,2013,98/nm0000098_rm1326571008_1969-2-11_2013.jpg,0.0,Jennifer Aniston,[ 882.52605022  326.43465008 1297.54660033  741.45520019],5.1191895021213005
719205,1994,98/nm0000098_rm1491590400_1969-2-11_1994.jpg,0.0,Jennifer Aniston,[ 679.57785854  529.01566775 1355.05971708 1204.49752629],5.797932222038158
719205,1994,98/nm0000098_rm199744768_1969-2-11_1994.jpg,0.0,Jennifer Aniston,[365.12726123 244.10084082 726.15852246 605.13210205],5.444649312510017
719205,2015,98/nm0000098_rm2046882304_1969-2-11_2015.jpg,0.0,Jennifer Aniston,[ 423.48647384  423.48647384 1053.59618461 1053.59618461],5.436298323648757
719205,2013,98/nm0000098_rm2166270976_1969-2-11_2013.jpg,0.0,Jennifer Aniston,[ 743.72922231  230.25760686 1255.15283776  741.68122231],5.18029214209297
719205,1994,98/nm0000098_rm2185026560_1969-2-11_1994.jpg,0.0,Jennifer Aniston,[460.8   362.496 753.664 655.36 ],5.120877371743875
719205,2014,98/nm0000098_rm2399009024_1969-2-11_2014.jpg,0.0,Jennifer Aniston,[ 486.15368164  405.46940136 1210.26420409 1129.57992382],5.145457500998848
719205,2008,98/nm0000098_rm247436288_1969-2-11_2008.jpg,0.0,Jennifer Aniston,[103.76175099  57.90408389 206.35950199 160.50183488],5.0248110004363635
719205,2009,98/nm0000098_rm2801895936_1969-2-11_2009.jpg,0.0,Jennifer Aniston,[ 44.11388327  87.63576655 239.37035801 282.89224128],5.208973426807715
719205,2010,98/nm0000098_rm2802745344_1969-2-11_2010.jpg,0.0,Jennifer Aniston,[ 86.44018633  86.44018633 214.62546582 214.62546582],5.001335156458559
719205,1994,98/nm0000098_rm2973555712_1969-2-11_1994.jpg,0.0,Jennifer Aniston,[ 697.16225018  372.77560009 1112.18280028  787.7961502 ],5.169686949828917
719205,2006,98/nm0000098_rm3172899328_1969-2-11_2006.jpg,0.0,Jennifer Aniston,[ 89.46290226  89.46290226 222.23225564 222.23225564],5.492372024280631
719205,2006,98/nm0000098_rm319134464_1969-2-11_2006.jpg,0.0,Jennifer Aniston,[ 52.186 155.482 206.592 309.888],5.117066812373464
719205,2002,98/nm0000098_rm338925568_1969-2-11_2002.jpg,0.0,Jennifer Aniston,[196.81984944  82.40143727 343.25523652 228.83682435],5.304835603170348
719205,1993,98/nm0000098_rm3397491456_1969-2-11_1993.jpg,0.0,Jennifer Aniston,[ 92.85821022  51.83589457 184.60042044 143.57810479],5.346780543369196
719205,1993,98/nm0000098_rm3431045888_1969-2-11_1993.jpg,0.0,Jennifer Aniston,[ 97.272  56.952 169.344 129.024],5.192999961441256
719205,2006,98/nm0000098_rm352688896_1969-2-11_2006.jpg,0.0,Jennifer Aniston,[ 74.63326395 104.27376953 207.48353905 237.12404463],5.423754051960749
719205,2006,98/nm0000098_rm3546388736_1969-2-11_2006.jpg,0.0,Jennifer Aniston,[160.45631597 107.27087731 319.11263194 265.92719328],5.0881890615673875
719205,2002,98/nm0000098_rm3843132928_1969-2-11_2002.jpg,0.0,Jennifer Aniston,[ 854.016  329.728 1441.792  917.504],5.149275507456698
719205,2008,98/nm0000098_rm46109696_1969-2-11_2008.jpg,0.0,Jennifer Aniston,[ 82.30656453  61.8689234  173.71994962 153.28230849],5.030964492975908
719205,2006,98/nm0000098_rm503683840_1969-2-11_2006.jpg,0.0,Jennifer Aniston,[ 38.83317389 153.65869558 210.51345642 325.3389781 ],5.005871263525243
719205,2006,98/nm0000098_rm529767168_1969-2-11_2006.jpg,0.0,Jennifer Aniston,[ 65.51295327  81.75519158 211.14909812 227.39133643],5.022536857516618
719205,2010,98/nm0000098_rm718048256_1969-2-11_2010.jpg,0.0,Jennifer Aniston,[176.4   101.136 401.408 326.144],5.562824096744503
719205,1994,98/nm0000098_rm725539840_1969-2-11_1994.jpg,0.0,Jennifer Aniston,[ 694.06104962  268.20686524 1171.09900705  745.24482267],6.63414971841549
719205,1994,98/nm0000098_rm759094272_1969-2-11_1994.jpg,0.0,Jennifer Aniston,[566.83796191 566.83796191 927.86922314 927.86922314],5.268061989140699
719205,1994,98/nm0000098_rm859757568_1969-2-11_1994.jpg,0.0,Jennifer Aniston,[368.9315008  307.78425067 917.208752   856.06150187],5.873200014308443
718896,2015,99/nm0000099_rm1107358208_1968-4-8_2015.jpg,0.0,Patricia Arquette,[548.38500497 349.71700316 993.34000903 794.67200722],5.6726551961175185
718896,2015,99/nm0000099_rm1157689856_1968-4-8_2015.jpg,0.0,Patricia Arquette,[ 792.49950163  340.81292927 1129.2164309   677.52985854],5.097230188344678
718896,2015,99/nm0000099_rm1215755008_1968-4-8_2015.jpg,0.0,Patricia Arquette,[197.98310614 138.88817429 374.26790166 315.17296982],5.074024304300197
718896,2000,99/nm0000099_rm1392679424_1968-4-8_2000.jpg,0.0,Patricia Arquette,[108.49319104  84.50981525 215.85038208 191.86700629],5.269627207217059
718896,2000,99/nm0000099_rm1560451584_1968-4-8_2000.jpg,0.0,Patricia Arquette,[ 94.60118152  94.60118152 214.96498633 214.96498633],5.31470398218012
718896,2015,99/nm0000099_rm2486759936_1968-4-8_2015.jpg,0.0,Patricia Arquette,[ 423.48647384  353.2467282  1053.59618461  983.35643897],5.015684319026887
718896,2001,99/nm0000099_rm2675219200_1968-4-8_2001.jpg,0.0,Patricia Arquette,[ 61.97872911  82.46497215 153.64682279 174.13306582],5.263637019489934
718896,2015,99/nm0000099_rm2738549248_1968-4-8_2015.jpg,0.0,Patricia Arquette,[566.83796191 284.44298096 927.86922314 645.47424218],5.2373682928536
718896,2015,99/nm0000099_rm3556897280_1968-4-8_2015.jpg,0.0,Patricia Arquette,[ 796.72000722  250.38300226 1241.67501129  695.33800632],5.0124536138694396
718896,2015,99/nm0000099_rm3929407232_1968-4-8_2015.jpg,0.0,Patricia Arquette,[430.07875093 368.9315008  978.35600213 917.208752  ],6.233624802775162
718896,2006,99/nm0000099_rm441358848_1968-4-8_2006.jpg,0.0,Patricia Arquette,[ 48.18386094 111.71967554 190.60744378 254.14325837],6.0307111133415745
713136,1990,01/nm0000101_rm270634496_1952-7-1_1990.jpg,1.0,Dan Aykroyd,[ 378.45347697  529.01566775 1053.9353355  1204.49752629],6.091912137634224
715334,2011,02/nm0000102_rm305576192_1958-7-8_2011.jpg,1.0,Kevin Bacon,[ 460.8    526.336 1048.576 1114.112],5.106515286971097
715334,2015,02/nm0000102_rm3997039616_1958-7-8_2015.jpg,1.0,Kevin Bacon,[ 735.8150016  368.9315008 1284.0922528  917.208752 ],5.401359691090923
721130,2005,03/nm0000103_rm3276708608_1974-5-21_2005.jpg,0.0,Fairuza Balk,[109.28136609  73.03224406 217.49473218 181.24561015],5.207886111941168
721130,1996,03/nm0000103_rm3541667328_1974-5-21_1996.jpg,0.0,Fairuza Balk,[ 844.92494769  353.2467282  1475.03465846  983.35643897],5.519657147203578
716098,2006,04/nm0000104_rm1161730816_1960-8-10_2006.jpg,1.0,Antonio Banderas,[117.58366211  56.72407781 159.17122047  98.31163617],5.071859659382186
716098,2011,04/nm0000104_rm1296087296_1960-8-10_2011.jpg,1.0,Antonio Banderas,[ 300.05000271  498.71800451 1192.00801083 1390.67601264],5.3749799134222105
716098,2006,04/nm0000104_rm2084477696_1960-8-10_2006.jpg,1.0,Antonio Banderas,[112.55106358  44.36432923 155.85539281  87.66865845],5.141911816029353
716098,2003,04/nm0000104_rm3298539008_1960-8-10_2003.jpg,1.0,Antonio Banderas,[ 96.502 110.166 218.624 232.288],5.381517426334973
716098,1995,04/nm0000104_rm339447296_1960-8-10_1995.jpg,1.0,Antonio Banderas,[ 372.77560009  372.77560009 1204.86470031 1204.86470031],5.7772479546177165
716098,2015,04/nm0000104_rm3884971008_1960-8-10_2015.jpg,1.0,Antonio Banderas,[ 214.97509219  427.90218438 1171.09900705 1384.02609924],5.789957017797024
716098,1999,04/nm0000104_rm3951728640_1960-8-10_1999.jpg,1.0,Antonio Banderas,[ 97.32649357  69.67092398 221.24455673 193.58898714],6.5522716876979885
716098,1999,04/nm0000104_rm3968505856_1960-8-10_1999.jpg,1.0,Antonio Banderas,[ 68.628  68.628 221.312 221.312],5.700263034840071
716098,2002,04/nm0000104_rm3972372736_1960-8-10_2002.jpg,1.0,Antonio Banderas,[116.0339691  132.52567897 263.86735794 280.35906781],5.7004149509541655
716098,2015,04/nm0000104_rm4086168832_1960-8-10_2015.jpg,1.0,Antonio Banderas,[ 261.47381132  261.47381132 1037.70324528 1037.70324528],5.0835245900095964
721407,1996,06/nm0000106_rm1212586496_1975-2-22_1996.jpg,0.0,Drew Barrymore,[ 79.97980189 139.2626533  256.89235613 316.17520755],5.0101236391156325
721407,1993,06/nm0000106_rm1496943360_1975-2-22_1993.jpg,0.0,Drew Barrymore,[100.89628829  70.7912018  190.66554776 160.56046127],5.284260375970176
721407,1993,06/nm0000106_rm1564052224_1975-2-22_1993.jpg,0.0,Drew Barrymore,[ 81.92744636  70.29695402 186.08787739 174.45738505],5.9457670123019986
721407,2009,06/nm0000106_rm2019985664_1975-2-22_2009.jpg,0.0,Drew Barrymore,[ 41.19935295 102.11038237 223.34044122 284.25147064],5.610357330654615
721407,2007,06/nm0000106_rm2049415680_1975-2-22_2007.jpg,0.0,Drew Barrymore,[ 98.05827172  49.29713586 160.21516068 111.45402482],5.078001171459272
721407,2009,06/nm0000106_rm2087094528_1975-2-22_2009.jpg,0.0,Drew Barrymore,[ 54.52384265  90.47173774 215.68737059 251.63526569],5.305703590043122
721407,2003,06/nm0000106_rm2201721600_1975-2-22_2003.jpg,0.0,Drew Barrymore,[ 58.57231516 102.08305153 188.54652426 232.05726063],5.0234999199529025
721407,2004,06/nm0000106_rm2246416640_1975-2-22_2004.jpg,0.0,Drew Barrymore,[156.09498421 190.57431403 310.31396841 344.79329824],5.61920862913862
721407,2004,06/nm0000106_rm2263193856_1975-2-22_2004.jpg,0.0,Drew Barrymore,[217.38746506  76.49641277 314.29542434 173.40437205],5.307472647043514
721407,2009,06/nm0000106_rm2320075264_1975-2-22_2009.jpg,0.0,Drew Barrymore,[ 89.45351674  89.45351674 222.30379184 222.30379184],5.519710934265078
721407,2009,06/nm0000106_rm2351663360_1975-2-22_2009.jpg,0.0,Drew Barrymore,[ 56.1007363   93.14122716 222.24294519 259.28343606],5.410920914523337
721407,2009,06/nm0000106_rm2368440576_1975-2-22_2009.jpg,0.0,Drew Barrymore,[ 56.066  93.058 221.952 258.944],5.18522563394363
721407,1982,06/nm0000106_rm251042560_1975-2-22_1982.jpg,0.0,Drew Barrymore,[ 54.37358289  67.83747861 175.03064439 188.49454011],6.014139428913815
721407,2010,06/nm0000106_rm3053420800_1975-2-22_2010.jpg,0.0,Drew Barrymore,[ 83.21699294  83.21699294 206.62248235 206.62248235],6.296422335225844
721407,2010,06/nm0000106_rm3070198016_1975-2-22_2010.jpg,0.0,Drew Barrymore,[ 96.10976649  80.20080541 238.63441623 222.72545515],5.916192844365413
721407,2010,06/nm0000106_rm3170861312_1975-2-22_2010.jpg,0.0,Drew Barrymore,[ 70.08922574  87.46603217 225.89848365 243.27529008],5.919723136636928
721407,2009,06/nm0000106_rm3173746944_1975-2-22_2009.jpg,0.0,Drew Barrymore,[ 90.85339382  90.85339382 206.36204302 206.36204302],5.22207748674961
721407,2010,06/nm0000106_rm3204415744_1975-2-22_2010.jpg,0.0,Drew Barrymore,[ 87.02622149  72.62085124 216.08055372 201.67518347],5.421521641307862
721407,2010,06/nm0000106_rm3221192960_1975-2-22_2010.jpg,0.0,Drew Barrymore,[ 81.51164318  81.51164318 202.28910796 202.28910796],5.633371829811081
721407,2009,06/nm0000106_rm3401682432_1975-2-22_2009.jpg,0.0,Drew Barrymore,[ 78.28075429  93.82530515 217.62371202 233.16826287],5.616969043964605
721407,2009,06/nm0000106_rm3603009024_1975-2-22_2009.jpg,0.0,Drew Barrymore,[ 73.272 127.8   236.288 290.816],5.008389876992257
721407,2007,06/nm0000106_rm3636500480_1975-2-22_2007.jpg,0.0,Drew Barrymore,[ 92.76376887  58.18210554 195.96275884 161.38109552],5.5863713463858655
721407,2007,06/nm0000106_rm3957955328_1975-2-22_2007.jpg,0.0,Drew Barrymore,[ 42.45000499  84.36800997 230.54902742 272.46703241],5.11761246563899
721407,2007,06/nm0000106_rm4008286976_1975-2-22_2007.jpg,0.0,Drew Barrymore,[ 82.92397536  55.47131691 205.89493839 178.44227994],5.2705448246070725
721407,2007,06/nm0000106_rm633444352_1975-2-22_2007.jpg,0.0,Drew Barrymore,[ 81.49   45.522 161.856 125.888],5.51956555905496
721407,2000,06/nm0000106_rm637180672_1975-2-22_2000.jpg,0.0,Drew Barrymore,[ 79.11474681  92.21053794 196.43686702 209.53265815],5.324867703566817
721407,2014,06/nm0000106_rm951506432_1975-2-22_2014.jpg,0.0,Drew Barrymore,[575.488 182.272 720.896 327.68 ],5.037152503183193
718963,1998,09/nm0000109_rm340236800_1968-6-14_1998.jpg,0.0,Yasmine Bleeth,[ 97.51776199  75.97737044 193.86352398 172.32313242],5.185603776397249
716220,2007,10/nm0000110_rm3512506880_1960-12-10_2007.jpg,1.0,Kenneth Branagh,[ 68.886  68.886 222.144 222.144],5.11187229661027
716220,2008,10/nm0000110_rm3787164160_1960-12-10_2008.jpg,1.0,Kenneth Branagh,[ 85.06823337  85.06823337 211.31558344 211.31558344],5.06770622628609
716686,2009,11/nm0000111_rm1693093632_1962-3-21_2009.jpg,1.0,Matthew Broderick,[ 52.768  87.584 208.896 243.712],5.154901620848265
716686,2009,11/nm0000111_rm1709870848_1962-3-21_2009.jpg,1.0,Matthew Broderick,[ 44.41195005  88.22790011 240.98772529 284.80367534],5.006598033620383
716686,1986,11/nm0000111_rm1843373056_1962-3-21_1986.jpg,1.0,Matthew Broderick,[ 853.75636876  108.5115461  1330.79432619  585.54950352],5.1097029068799324
716686,2004,11/nm0000111_rm2051709440_1962-3-21_2004.jpg,1.0,Matthew Broderick,[ 67.48604358  94.25966101 187.41532202 214.18893945],5.097937629526177
716686,2008,11/nm0000111_rm2976618240_1962-3-21_2008.jpg,1.0,Matthew Broderick,[641.93731084 190.25073848 978.65424011 526.96766775],5.16891771104534
716686,2010,11/nm0000111_rm4078995200_1962-3-21_2010.jpg,1.0,Matthew Broderick,[ 51.604  68.628 204.288 221.312],5.357483211044071
716686,2008,11/nm0000111_rm671980032_1962-3-21_2008.jpg,1.0,Matthew Broderick,[ 69.3666564  86.5643205 223.5696333 240.7672974],5.153195212403899
717544,2009,13/nm0000113_rm1186105600_1964-7-26_2009.jpg,0.0,Sandra Bullock,[ 85.38616999  68.43933599 237.25567597 220.30884197],5.686977428680973
717544,2009,13/nm0000113_rm1219660032_1964-7-26_2009.jpg,0.0,Sandra Bullock,[ 61.20127314 101.63545524 242.60509258 283.03927467],5.616157787655402
717544,2010,13/nm0000113_rm1276022528_1964-7-26_2010.jpg,0.0,Sandra Bullock,[ 35.0849703  137.35788119 340.90970296 443.18261385],5.056336567732867
717544,2010,13/nm0000113_rm1309576960_1964-7-26_2010.jpg,0.0,Sandra Bullock,[135.69181604 135.69181604 308.06815094 308.06815094],5.983621559950968
717544,2010,13/nm0000113_rm1326354176_1964-7-26_2010.jpg,0.0,Sandra Bullock,[115.12938111 172.21607166 371.0634886  428.15017916],5.2402043337284745
717544,2010,13/nm0000113_rm1561759232_1964-7-26_2010.jpg,0.0,Sandra Bullock,[ 85.268116    71.15376334 211.71529001 197.60093734],6.001307200183679
717544,2009,13/nm0000113_rm1686669312_1964-7-26_2009.jpg,0.0,Sandra Bullock,[ 98.88004986  98.88004986 245.62512466 245.62512466],5.292190465695039
717544,2009,13/nm0000113_rm1753778176_1964-7-26_2009.jpg,0.0,Sandra Bullock,[ 69.14708244  55.42326596 192.13343084 178.40961435],5.102856970797104
717544,2009,13/nm0000113_rm1787332608_1964-7-26_2009.jpg,0.0,Sandra Bullock,[ 51.08213829  84.76089716 202.07255318 235.75131204],5.056348420194434
717544,2013,13/nm0000113_rm1999613184_1964-7-26_2013.jpg,0.0,Sandra Bullock,[520.89962264 261.47381132 907.99033962 648.5645283 ],5.026646896099579
717544,2002,13/nm0000113_rm2566363136_1964-7-26_2002.jpg,0.0,Sandra Bullock,[ 56.88981888  85.08172833 183.24741137 211.43932081],5.447051423831429
717544,2007,13/nm0000113_rm2864421632_1964-7-26_2007.jpg,0.0,Sandra Bullock,[ 23.68689072 116.24245362 231.38890723 323.94447013],5.880819303228204
717544,2010,13/nm0000113_rm3222638080_1964-7-26_2010.jpg,0.0,Sandra Bullock,[ 54.514  72.498 215.808 233.792],5.555794320659502
717544,2010,13/nm0000113_rm3239415296_1964-7-26_2010.jpg,0.0,Sandra Bullock,[ 70.08017018  70.08017018 194.50527651 194.50527651],5.453872435457974
717544,2010,13/nm0000113_rm3256192512_1964-7-26_2010.jpg,0.0,Sandra Bullock,[ 79.59694016  66.42778346 197.53735039 184.3681937 ],5.1907115430308
717544,2011,13/nm0000113_rm3272195840_1964-7-26_2011.jpg,0.0,Sandra Bullock,[ 399.38400361  598.05200542 1291.34201174 1490.01001354],5.433346115997332
717544,2010,13/nm0000113_rm3272969728_1964-7-26_2010.jpg,0.0,Sandra Bullock,[ 56.26  74.82 222.72 241.28],5.166553910953733
717544,2010,13/nm0000113_rm3474296320_1964-7-26_2010.jpg,0.0,Sandra Bullock,[ 58.46384549  58.46384549 188.31749785 188.31749785],5.346964064875037
717544,2006,13/nm0000113_rm3640039424_1964-7-26_2006.jpg,0.0,Sandra Bullock,[100.14753787 166.31256312 396.99015149 463.15517673],5.1705038185957655
717544,2006,13/nm0000113_rm3690371072_1964-7-26_2006.jpg,0.0,Sandra Bullock,[ 67.06502525 166.31256312 363.90763886 463.15517673],5.4687175246932735
717544,2009,13/nm0000113_rm3901069056_1964-7-26_2009.jpg,0.0,Sandra Bullock,[ 93.83116218  65.84501353 177.24560814 149.25945949],5.338901187848576
717544,2009,13/nm0000113_rm3917846272_1964-7-26_2009.jpg,0.0,Sandra Bullock,[127.295344    99.16615645 253.162688   225.03350045],5.092708400416781
717544,2007,13/nm0000113_rm4192836352_1964-7-26_2007.jpg,0.0,Sandra Bullock,[ 34.84   86.296 188.672 240.128],5.344273947921517
717544,2004,13/nm0000113_rm4230977536_1964-7-26_2004.jpg,0.0,Sandra Bullock,[ 41.92752555 123.84257665 409.5752555  491.4903066 ],5.44429141735286
717544,2010,13/nm0000113_rm639012352_1964-7-26_2010.jpg,0.0,Sandra Bullock,[ 64.55186777  77.35664132 179.26682975 192.07160331],5.582084459389843
717544,2006,13/nm0000113_rm820026112_1964-7-26_2006.jpg,0.0,Sandra Bullock,[ 48.18386094  48.18386094 190.60744378 190.60744378],5.034699703948503
717544,2006,13/nm0000113_rm870357760_1964-7-26_2006.jpg,0.0,Sandra Bullock,[ 96.9918251   69.44216078 220.3973145  192.84765019],5.463726144038681
